loss,iou_score,f1-score,val_loss,val_iou_score,val_f1-score
-58.80328369140625,47.55576705932617,1.9582706689834595,-54.90620040893555,52.733219146728516,1.9627794027328491
-58.576805114746094,44.66135787963867,1.9560832977294922,-54.2476921081543,52.13535690307617,1.9623605012893677
-59.174949645996094,45.016136169433594,1.9563077688217163,-49.69312286376953,51.422603607177734,1.9618483781814575
-59.85564422607422,44.9742546081543,1.9560797214508057,-57.91437911987305,44.227142333984375,1.9557790756225586
-60.07393264770508,45.359310150146484,1.956833839416504,-52.613014221191406,45.4206428527832,1.9569157361984253
-60.39255905151367,46.24480438232422,1.9575974941253662,-56.80045700073242,41.74748229980469,1.9532135725021362
-61.305870056152344,44.123287200927734,1.9546931982040405,-55.064308166503906,42.462196350097656,1.953983187675476
-60.9721794128418,45.9278678894043,1.95626699924469,-67.11734771728516,48.043739318847656,1.959220051765442
-61.393089294433594,44.552040100097656,1.9553645849227905,-69.02958679199219,52.691551208496094,1.9627500772476196
-62.1068115234375,46.54212188720703,1.957723617553711,-68.76408386230469,48.01503372192383,1.9591963291168213
-61.98734664916992,45.38995361328125,1.9565000534057617,-60.318450927734375,25.47344398498535,1.9244529008865356
-63.298805236816406,44.84698486328125,1.956109642982483,-62.00141525268555,24.770626068115234,1.92239248752594
-62.69933319091797,44.396690368652344,1.9557676315307617,-62.54320526123047,51.34242248535156,1.9617902040481567
-63.92231369018555,45.615814208984375,1.9570395946502686,-67.26468658447266,36.2452507019043,1.9463019371032715
-63.512969970703125,44.3344612121582,1.9558197259902954,-66.92080688476562,52.602291107177734,1.9626882076263428
-63.77521896362305,48.093727111816406,1.9591572284698486,-64.34536743164062,55.8089485168457,1.9647942781448364
-64.67149353027344,46.402732849121094,1.9577186107635498,-65.53251647949219,35.843902587890625,1.9457167387008667
-64.24958801269531,44.621421813964844,1.9558286666870117,-73.0475845336914,55.79536056518555,1.9647856950759888
-65.57034301757812,47.065521240234375,1.958107590675354,-73.08013916015625,59.03895568847656,1.9666885137557983
-64.39642333984375,47.056007385253906,1.9578297138214111,-67.47333526611328,50.91069030761719,1.961472511291504
-66.41109466552734,44.01688766479492,1.9546514749526978,-69.0017318725586,48.64755630493164,1.9597164392471313
-65.48097229003906,44.381290435791016,1.9555294513702393,-64.02289581298828,21.95453453063965,1.912871241569519
-66.10374450683594,42.40721893310547,1.9536902904510498,-71.72310638427734,32.233760833740234,1.9398199319839478
-66.19947814941406,45.92462158203125,1.9572181701660156,-73.49009704589844,37.56156921386719,1.948135256767273
-66.00132751464844,44.430931091308594,1.9558696746826172,-77.0050277709961,41.1221923828125,1.9525190591812134
-66.99595642089844,45.074859619140625,1.9563839435577393,-72.96720123291016,59.67795181274414,1.9670394659042358
-66.54884338378906,45.56643295288086,1.9569419622421265,-75.73843383789062,34.204490661621094,1.9431893825531006
-67.1723861694336,47.343955993652344,1.9583944082260132,-73.22199249267578,32.950584411621094,1.9410910606384277
-67.50950622558594,43.34906005859375,1.9543424844741821,-76.17306518554688,47.59487533569336,1.9588433504104614
-68.2389144897461,46.18395233154297,1.957373857498169,-76.32475280761719,61.95797348022461,1.9682327508926392
-68.78968048095703,48.538780212402344,1.959058403968811,-74.99008178710938,45.56540298461914,1.95704984664917
-68.78227233886719,46.267879486083984,1.957527756690979,-68.40774536132812,22.686182022094727,1.915562629699707
-69.47340393066406,45.77436065673828,1.9572197198867798,-61.329795837402344,13.132967948913574,1.8584871292114258
-69.13980865478516,46.036834716796875,1.9570322036743164,-62.264190673828125,33.82193374633789,1.9425653219223022
-69.57771301269531,44.80401611328125,1.956155776977539,-67.35669708251953,45.65762710571289,1.95713472366333
-69.27698516845703,46.52641677856445,1.9576362371444702,-75.88834381103516,54.98907470703125,1.9642789363861084
-70.8843002319336,45.82075119018555,1.9572551250457764,-77.49150848388672,55.47450256347656,1.9645860195159912
-70.06710052490234,46.16415023803711,1.9574658870697021,-77.2271957397461,43.42068099975586,1.954975962638855
-70.91642761230469,45.31780242919922,1.9566154479980469,-79.70191192626953,54.012657165527344,1.9636447429656982
-70.93327331542969,46.51044464111328,1.9577300548553467,-78.8617172241211,58.28675079345703,1.9662660360336304
-71.02481842041016,45.19324493408203,1.9563953876495361,-71.81488037109375,49.740116119384766,1.9605836868286133
-71.50123596191406,46.56413650512695,1.9577548503875732,-75.47547912597656,41.69941329956055,1.9531607627868652
-71.3218994140625,44.14902877807617,1.9556396007537842,-73.19873046875,48.79667282104492,1.9598369598388672
-72.57845306396484,45.10614013671875,1.9565893411636353,-78.5819091796875,59.83484649658203,1.967124104499817
-71.75775909423828,44.84679412841797,1.9561855792999268,-76.94407653808594,49.098262786865234,1.9600785970687866
-72.42613220214844,42.9150390625,1.9542001485824585,-74.29446411132812,46.26453399658203,1.9576849937438965
-72.41072082519531,44.46571350097656,1.9559885263442993,-72.5263900756836,47.943519592285156,1.959136962890625
-73.20780944824219,43.22542953491211,1.9546663761138916,-65.50433349609375,31.78653335571289,1.9389992952346802
-72.72434997558594,43.481605529785156,1.9549579620361328,-68.50895690917969,47.832977294921875,1.959044098854065
-73.55091857910156,44.07155990600586,1.9555399417877197,-67.52007293701172,50.53046798706055,1.9611881971359253
-73.12860870361328,42.7373046875,1.9541906118392944,-58.29010009765625,42.42570114135742,1.9539443254470825
-73.66775512695312,36.747520446777344,1.9468719959259033,-64.0032730102539,42.66962814331055,1.9542014598846436
-73.93850708007812,37.1568717956543,1.9471614360809326,-55.729469299316406,42.74135971069336,1.9542765617370605
-73.63664245605469,34.80168151855469,1.9439685344696045,-27.050128936767578,43.6735954284668,1.9552308320999146
-74.39078521728516,35.930389404296875,1.9453918933868408,-69.39076232910156,31.58559799194336,1.9386231899261475
-74.73615264892578,39.121986389160156,1.9498913288116455,-76.73263549804688,51.07817077636719,1.9615962505340576
-74.88937377929688,43.162620544433594,1.9545272588729858,-78.46023559570312,54.50185012817383,1.9639651775360107
-74.6685562133789,46.3026008605957,1.9575223922729492,-79.07365417480469,55.94025802612305,1.96487557888031
-75.5534439086914,48.721221923828125,1.9595893621444702,-74.24739074707031,47.895896911621094,1.959096908569336
-75.89421844482422,52.62849044799805,1.962225317955017,-77.01068115234375,54.4006233215332,1.9638994932174683
-75.46284484863281,51.3105583190918,1.961574912071228,-73.28590393066406,47.714439392089844,1.95894455909729
-76.72593688964844,53.46337890625,1.9631633758544922,-69.78668212890625,34.845237731933594,1.9442048072814941
-76.00102233886719,52.158836364746094,1.9622325897216797,-70.0468978881836,42.88860321044922,1.954430103302002
-76.67202758789062,55.242156982421875,1.964303731918335,-73.16202545166016,54.653926849365234,1.9640636444091797
-76.7775650024414,54.70301055908203,1.9639486074447632,-74.37239837646484,52.61857986450195,1.9626996517181396
-76.80615997314453,55.28742599487305,1.9644250869750977,-74.5659408569336,53.88752746582031,1.96356201171875
-77.17669677734375,56.44110107421875,1.9650394916534424,-78.6786117553711,61.158016204833984,1.967824101448059
-77.31805419921875,58.831817626953125,1.9664154052734375,-79.93241882324219,60.83760452270508,1.9676575660705566
